tour_id,start,end,distance_clean,ascent_clean,descent_clean,time_ascent_clean,time_descent_clean,difficulty,difficulty_calc1,fitness_calc2,leistungskm_calc3,min_clean,max_clean,title,subtitle,link,map,description
6235,47.23278892869746;7.533179580901231,47.2468305755967;7.540201646888801,2.27, 790 ,na,02:00:00,00:00:00,T4+,difficult,medium,10,519,701,Hornpfad,Balmfluechöpfli 1289 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/balmfluechoepfli-7184/mountain-hiking/hornpfad-6235/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/balmfluechoepfli-7184/berg-und-alpinwandern/hornpfad-6235/,"Von der Bus-Endstation in Rüttenen auf dem gelb markierten Wanderweg nach Oberrüttenen und zum Waldrand beim Witteli. Nun auf dem Forststrässchen nach Osten, an einem Reservoir vorbei (Parkiermöglichkeit) und leicht ansteigend ostwärts zur Kurve P. 699."
6234,47.25322877568718;7.5593159762953235,47.25866277400226;7.5567331451917275,0.87, 670 ,na,02:00:00,00:00:00,T5,difficult,medium,8,646,735,Ostgrat,Balmfluechöpfli 1289 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/balmfluechoepfli-7184/mountain-hiking/ostgrat-6234/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/balmfluechoepfli-7184/berg-und-alpinwandern/ostgrat-6234/,"Von der Bushaltestelle ins Dorf hinauf und auf der Strasse nach rechts. Bei P. 682 (Parkplatz, ab hier Fahrverbot) lohnt sich ein kurzer Abstecher zur Burgruine Balmfluh. Anschliessend weiter auf dem Kiessträsschen durch die kleine Klus der Siggern zu P. 741."
4497,46.411218996522365;7.774155998556068,46.41635038939838;7.7171264360513625,6.11, 1450 , 1450 ,04:30:00,02:45:00,T4-,difficult,difficult,21,1969,2688,Von der Lauchernalp via Lötschenpasshütte und über den Westrücken (Normal route),Hockenhorn 3293 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/hockenhorn-923/mountain-hiking/von-der-lauchernalp-via-loetschenpasshuette-und-ueber-den-westruecken-4497/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/hockenhorn-923/berg-und-alpinwandern/von-der-lauchernalp-via-loetschenpasshuette-und-ueber-den-westruecken-4497/,"Von der Lauchernalp dem markierten Bergwanderweg folgen über Sattlegi in Richtung Lötschenpass. Der Weg steigt über Bergweiden und durch Felslandschaften teils gemächlich, teils aber auch etwas ruppig zur Lötschenpasshütte."
4939,46.176052019294325;8.6459860176776,46.17906201932241;8.611624017599365,3.5, 680 ,na,02:30:00,00:00:00,T3,medium,medium,10,1151,1642,Vom Monte di Comino,Rifugio Corte Nuovo 1635 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-corte-nuovo-2147468993/mountain-hiking/vom-monte-di-comino-4939/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/rifugio-corte-nuovo-2147468993/berg-und-alpinwandern/vom-monte-di-comino-4939/,"Von der Bergstation der Seilbahn Verdasio – Monte di Comino am Gasthaus vorbei zum Sattel mit der Kapelle Madonna della Segna. Hier nach links hoch und durch Wald, später über einen Waldrücken zum Pizzin. Weiter zum Pianascio und hinab (an einer Stelle über ein leicht luftiges Band) zum Sattel der Pescia Lunga (= lange Fichte). Ein kurzer Gegenanstieg führt zum Rifugio."
4940,46.15461001929221;8.610978017609234,46.17899301932026;8.611191017593308,6.29, 1100 ,na,03:45:00,00:00:00,T3,medium,difficult,17,544,1635,Von Camedo,Rifugio Corte Nuovo 1635 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-corte-nuovo-2147468993/mountain-hiking/von-camedo-4940/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/rifugio-corte-nuovo-2147468993/berg-und-alpinwandern/von-camedo-4940/,"Vom Bahnhof Camedo ins Dorf hinauf. Nun weitgehend auf der Strasse nach Borgnone und weiter bis Lionza. Hier setzt der markierte Bergweg an, der ins Val del Marcou und nach Saurèe führt. Weiter über die zunehmend steile Flanke, meist durch Wald und zwischendurch auch etwas ausgesetzt, via Faedo und Chignöi zur Pescia Lunga. Dort nach links und in Kürze zum Rifugio Corte Nuovo."
4679,46.56353401956021;8.801250017764726,46.544594412467916;8.777174457703838,3.9, 770 , 770 ,02:15:00,02:00:00,T3+,medium,medium,12,1911,2659,"Aufstieg über die Nordostflanke, Abstieg nach Nordwesten",Pizzo dell'Uomo (TI) 2663 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/pizzo-delluomo-ti-2089/mountain-hiking/aufstieg-ueber-die-nordostflanke-abstieg-nach-nordwesten-4679/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/pizzo-delluomo-ti-2089/berg-und-alpinwandern/aufstieg-ueber-die-nordostflanke-abstieg-nach-nordwesten-4679/,"Von der Passhöhe des Lukmanier (die richtig Cuolm Lucomagn oder Passo del Lucomagno heissen würde) kurz Richtung Tessin und sogleich rechts in eine Flurstrasse einbiegen, die zur Alpe Croce führt. Kurz nach dem letzten Alpgebäude zweigt rechts ein mit «Baita di Skaioi» angeschriebener Weg ab. Der Pfad ist nicht offiziell markiert, aber bequem, das Trassee deutlich, zudem sorgen viele Steinmännchen für etwas Gesellschaft. Er zieht südwestwärts hinauf, später eher südwärts und führt zuletzt über Geröll zu einer ehemaligen Armeebaracke auf 2415 m, die vor einigen Jahren zur Berghütte umgebaut wurde (eben das «Rifugio Skaioi», im Sommer und Herbst offen und bewartet, ca. 10 Schlafplätze, Mittags- und Abendküche nur nach Reservation beim Hüttenwart Peter Straub, 078 742 25 91). Vom Rifugio leiten zahlreiche Steinmännchen über Geröll und gutmütiges Blockgelände mit vereinzelten Wegspuren über die Foppe di Scai hinauf zum Sattel zwischen dem Hauptgipfel des Pizzo dell'Uomo (2663 m) und dem Südgipfel (2654 m). Ehe wir uns dem höchsten Punkt zuwenden, lohnt sich der kurze Abstecher zur südlichen Abbruchkante – der Tiefblick auf die Landschaft rund um Lago dei Campanitt, Passo und Pizzo Columbe ist die zwei Minuten Umweg mehr als wert. Anschliessend steigen wir über eine steile, aber gut gestufte und griffige Felsstufe von Süden her auf den (nicht sonderlich geräumigen) Hauptgipfel."
5447,46.284115020147304;7.163034014474483,46.25773202012492;7.152471014469318,4.01, 730 ,na,02:00:00,00:00:00,T4,difficult,medium,11,1942,2651,De la cabane Barraud (Versant E),Col des Chamois Nord 2655 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/col-des-chamois-nord-3311/mountain-hiking/de-la-cabane-barraud-versant-e-5447/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/col-des-chamois-nord-3311/berg-und-alpinwandern/von-der-cabane-barraud-e-seite-5447/,"Gagner le col des Essets, poursuivre le sentier balisé au S, remonter la petite combe au N du glacier de Paneirosse où des névés subsistent jusqu'en juillet, puis gagner le col N."
5446,46.25199102012384;7.14447701443594,46.25773202012492;7.152471014469318,1.61, 420 , 30 ,01:00:00,01:30:00,T5,difficult,medium,6,2240,2653,De la cabane Plan-Névé (Versant W),Col des Chamois Nord 2655 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/col-des-chamois-nord-3311/mountain-hiking/de-la-cabane-plan-neve-versant-w-5446/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/col-des-chamois-nord-3311/berg-und-alpinwandern/von-der-cabane-plan-neve-w-seite-5446/,"De la cabane de Plan-Névé (2264 m), descendre légèrement à l'E puis à l'horizontale plein N pour rejoindre une grande vire visible de loin. Suivre cette vire à gauche sur 200 m puis monter droit en haut dans le flanc du Gros Sex (câbles et marques bleu-blanc). De l'esplanade gazonnée du Gros Sex (2418 m), suivre au début l'arête qui va à l'E puis par une vire à droite, se diriger vers un couloir encaissé. Remonter ce couloir qui conduit à une brèche (câbles) puis, par une sente, gagner le col N."
4952,46.52733522951694;8.672517907020172,46.532963640905635;8.66802743287257,2.25, 410 ,na,01:15:00,00:00:00,T2,medium,medium,6,1795,2198,Von Piora,Rifugio Föisc 2200 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-foeisc-2147000098/mountain-hiking/von-piora-4952/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/rifugio-foeisc-2147000098/berg-und-alpinwandern/von-piora-4952/,"Gleich bei der Bergstation der Ritom-Standseilbahn setzt ein markierter Bergweg an, der in steilem Zickzack ansteigt. Bei einer ersten Verzweigung nach links, später auf ca. 1920 den rechten Weg wählen, der in teils weit ausholenden Schlaufen über den Südhang ansteigt. Während man im unteren Teil im Wald unterwegs ist, öffnet sich die Landschaft weiter oben zunehmend. Bei Mötòi kommt man auch an einigen Lawinenverbauungen vorbei, später an einem winzigen See (der auch beim Vieh beliebt ist). Von dort ist es nicht mehr weit über Weiden zur Hütte."
4826,47.14206701955842;9.544553018817115,47.16661501956343;9.5608960188292,4.48, 980 , 1680 ,02:45:00,03:30:00,T4-,difficult,difficult,14,1490,2122,Überschreitung von Süden nach Norden,Kuegrat 2122 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/kuegrat-7437/mountain-hiking/ueberschreitung-von-sueden-nach-norden-4826/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/kuegrat-7437/berg-und-alpinwandern/ueberschreitung-von-sueden-nach-norden-4826/,"Von Parkplatz Gaflei (Endstation des Taxibus) auf markiertem Wanderweg via Brünsta zum Einstieg in den Fürstensteig. Dieser quert auf spektakuläre Art die weitgehend felsige Flanke des Alpspitz zum Gafleisattel hin. Mehrere Passagen sind aus dem Fels gehauen und teilweise ausgesetzt, doch zahlreiche Fixseile bieten Sicherheit (T3, etwas Schwindelfreiheit nötig). Vom Gafleisattel auf gutem Weg ohne Schwierigkeiten unter dem Gafleispitz hindurch (Abstecher dorthin möglich), kurz auf der Rheintaler Seite weiter und dann wieder rechts des Grats zum Kuegrat."
6275,46.17459901915069;8.897135018169067,46.181281019158874;8.900369018182744,1.4, 1000 , 730 ,03:15:00,01:15:00,T3+,medium,difficult,11,200,519,"Von Riazzino, mit Abstieg zum Lago di Vogorno",Monti di Motti 1062 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/monti-di-motti-9576/mountain-hiking/von-riazzino-mit-abstieg-zum-lago-di-vogorno-6275/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/monti-di-motti-9576/berg-und-alpinwandern/von-riazzino-mit-abstieg-zum-lago-di-vogorno-6275/,"Von der Haltestelle Riazzino Scuole auf der Hauptstrasse kurz ostwärts und bei P. 205 links in den markierten Wanderweg einbiegen. Der «Sentee Riazzign» folgt dem Bach des Valle della Pesta (mit Blick zu einem markanten Wasserfall), umgeht ein Fabrikgebäude rechts und erklimmt die dahinter liegende Steilstufe mit vielen Treppen. An einer Stichstrasse vorbei, erreicht der «Sentee Riazzign» das hübsche Dorf Piandesso. Dort nach rechts zur Postauto-Haltestelle und durch das Dorf hinauf («Sentee Insedina»), an einem Brunnen vorbei, zu einem Weinberg. Durch diesen hinauf, dann an dessen linkem Rand bis zu den obersten Reben. Der Weg kommt bald darauf an einem felsigen Aussichtspunkt vorbei und dreht nach rechts. An einigen Gebäuden vorbei zu einem verlassenen Wohnhaus (ca. 520 m) am Rand von Medoscio. T2/T3. Unmittelbar darüber befinden sich die eindrücklichen, filmreifen Ruinen des ehemaligen Sanatorium von Medoscio, die schon länger als illegaler (aber wohl geduldeter) Treffpunkt Jugendlicher und Künstler aus der alternativen Szene dient."
6246,47.20871428392359;7.453841922366207,47.23360002083039;7.422780014602814,5.25, 1130 , 950 ,03:45:00,01:45:00,T3+,medium,difficult,17,472,1150,Überschreitung von Selzach nach Oberdorf,Hasenmatt 1445 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/hasenmatt-4018/mountain-hiking/ueberschreitung-von-selzach-nach-oberdorf-6246/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/hasenmatt-4018/berg-und-alpinwandern/ueberschreitung-von-selzach-nach-oberdorf-6246/,Von der Bushaltestelle Selzach Schildmatte auf dem markierten Wanderweg (Teerstrasse) via Vögelishof zu P. 611 am Eingang des Brügglibach-Tälchens. Nun auf einem schönen Naturweg durch das Tobel hinauf. Auf rund 950 m trifft man wieder auf eine Strasse und folgt ihr via Unters und Mittleres zum Oberen Brüggli (letztere beide sind auch Bergwirtschaften).
4746,46.09095401897331;9.062768018541647,46.08642222161388;9.089115846009385,3.23, 560 ,na,01:45:00,00:00:00,T2,medium,medium,9,982,1538,Von Bogno,Capanna San Lucio 1542 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-san-lucio-2147303946/mountain-hiking/von-bogno-4746/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/capanna-san-lucio-2147303946/berg-und-alpinwandern/von-bogno-4746/,"Bei der oberen Postauto-Haltestelle in Bogno (Cappella di Bogno) den dort ansetzenden Weg ignorieren, auf der Hauptstrasse etwas hinab und bei einer markierten Abzweigung («via Val Giumella») links hinauf. An einem Haus vorbei zum Rand der Dorflichtung. Der angenehm schattige, durch dichten Wald führende Weg steigt zuerst durchs Val Giumela hoch, wechselt ab 1100 m nach rechts ins Val Saslina und quert allmählich zu P. 1358, wo die Variante von Bass Comun her einmündet. Kurz darauf verlässt man den Wald, steigt über die Weiden der Alpe di Cottino hoch und gelangt, zuletzt auf einem Strässchen, zur Hütte unmittelbar vor dem Passo San Lucio."
5109,47.10294301948383;9.61963401897564,47.08241138890674;9.610050418004594,3.31, 480 , 860 ,01:30:00,01:45:00,T4-,difficult,medium,8,1956,2357,"Von Sareis via Spitz, Augstenberg und Nospitz nach Malbun",Augstenberg (FL) 2358 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/augstenberg-fl-8404/mountain-hiking/von-sareis-via-spitz-augstenberg-und-nospitz-nach-malbun-5109/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/augstenberg-fl-8404/berg-und-alpinwandern/von-sareis-via-spitz-augstenberg-und-nospitz-nach-malbun-5109/,"Von der Bergstation Sareis südwärts zum Wegweiser und in den Fürstin-Gina-Weg einfädeln. Nun mehr oder minder dem Gratkamm entlang zum Sareiserjoch und über P. 2073 hinweg bis zum Fuss des Spitz. Hier verlassen wir den Weg und steigen auf Pfadspuren mit einzelnen Kraxelstellen zum Spitz. Weiter auf dem Grat zurück zum markierten Weg und auf diesem, im oberen Teil über Felsen, zum Augstenberg. Vom Gipfel möglicher Abstecher zu Bettlerjoch und Pfälzerhütte (hin und zurück 1 Std. 15 Min.)"
6262,46.20362502007628;7.141356014452106,46.18916308899755;7.100515808365627,4.54, 1540 , 1540 ,03:00:00,03:00:00,T5-,difficult,difficult,20,1940,2454,Überschreitung Nordgrat - Südgrat,Grand Chavalard 2899 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/grand-chavalard-364/mountain-hiking/ueberschreitung-nordgrat-suedgrat-6262/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/grand-chavalard-364/berg-und-alpinwandern/ueberschreitung-nordgrat-suedgrat-6262/,Von der Bergstation Jorasse auf dem gelb markierten Weg (begleitet von einer prachtvollen Alpenflora) zur Alp Petit Pré (P.1998). Auf rot-weiss markiertem Weg über die Hochebene Euloi westwärts bis hinauf in den Col du Fenestral (P.2454) und in 2 min hinab zur Cabane du Fenestral.
4973,46.36115301972002;8.174671016609144,46.342234019704236;8.174605016609966,2.47, 1230 , 950 ,04:00:00,02:00:00,T4-,difficult,difficult,15,1327,1460,Von Binn zur Alpe Dèvero,Chriegalppass / Passo di Cornera 2530 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chriegalppass-passo-di-cornera-3062/mountain-hiking/von-binn-zur-alpe-devero-4973/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/chriegalppass-passo-di-cornera-3062/berg-und-alpinwandern/von-binn-zur-alpe-devero-4973/,"Von der Postauto-Haltestelle Langthal auf der Strasse ins Lengtal hinein bis Meiggera, dort eventuell auf den knapp oberhalb der Strasse verlaufenden Wanderweg ausweichen, und nach Heiligkreuz (1472 m). T1."
5974,46.397015018603554;10.117748020331033,46.42261959542014;10.092138321940778,4.54, 1330 , 1330 ,04:00:00,03:00:00,T6,difficult,difficult,18,1987,2671,Südgrat vom Rifugio Saoseo (Normal route),Piz Paradisin 3301.3 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-paradisin-1356/mountain-hiking/suedgrat-vom-rifugio-saoseo-5974/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/piz-paradisin-1356/berg-und-alpinwandern/suedgrat-vom-rifugio-saoseo-5974/,Vom Rifugio Saoseo auf der Schotterstraße nach Camp (P. 2063) mit hübscher Sonnenterasse des Bergrestaurants. Auf rot-weiss-rot markiertem Weg geht es unterhalb des imposanten Corn da Camp durch das Val Mera. Die Schwemmebene Roan passierend steigt man bis zum Pass da Val Mera auf (T3).
4965,46.88294201941203;9.48195501886907,46.89985301943648;9.467264018833918,3.03, 750 ,na,02:15:00,00:00:00,T3,medium,medium,11,2075,2803,Von der Calandahütte,Haldensteiner Calanda 2805 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/haldensteiner-calanda-894/mountain-hiking/von-der-calandahuette-4965/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/haldensteiner-calanda-894/berg-und-alpinwandern/von-der-calandahuette-4965/,"Von der Calandahütte auf markiertem Bergweg über sanfte Weiden nordwestwärts zu P. 2176. Nun zieht der Pfad nach rechts hoch, überwindet eine Steilstufe und gelangt zum langen Grasrücken namens Calandasiten. Am linken Rand des Rückens hinauf – ab etwa 2420 m auf schottriger Unterlage – und später eher nach rechts. Das Gelände verengt sich zu einem Grat(rücken), doch die gute Wegspur führt über P. 2764 hinweg ohne Schwierigkeiten zum höchsten Punkt des Haldensteiner Calanda, der zwar ein Kreuz trägt, aber ansonsten nicht sehr geräumig ist."
494,46.021571530279665;7.103381536789317,46.00485753034024;7.081503536743407,2.9, 690 ,na,02:15:00,00:00:00,T3,medium,medium,10,2190,2466,"From Champex, La Breya (Normal route)",Cabane d'Orny CAS 2826 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-dorny-cas-2147000195/mountain-hiking/from-champex-la-breya-494/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/cabane-dorny-cas-2147000195/berg-und-alpinwandern/von-la-breya-seilbahn-von-champex-494/,"From Champex (1470 m) go to the valley station of the cable car (1496 m) and in nine minutes ascend the 695 vertical meters to the station Grands Plans. Here begins the hut path. From Grands Plans (2197 m), walk south-west, avoiding the ascent of La Breya (2373 m) and taking the lower, less worn path across its SE flank. Continue along this, slightly beneath the ridge line. A path coming from L'Arpette which crosses over the Col de la Breya (2400 m) joins in from the right (P. 2387): another possible approach variant. From here ascend slightly through the scree fields of the Combe d'Orny. This brings you to the ""Torrent du Darbellay"" plain ""Plan de l'Arche"" (ca. 2460 m) (1¼ hrs)."
