link,title,difficulty,distance,elevation_up,elevation_down,duration,speed
https://www.komoot.com/smarttour/1728982,Kirche Tschierv – Das kleine Örtchen Lü loop from Tschierv,Intermediate,7.18 mi,"1,275 ft","1,250 ft",03:31,2.0 mph
https://www.komoot.com/smarttour/12272575,Schwägalp – Säntis – schöner Blick loop from Wildhaus Lisighaus,Expert,7.89 mi,"2,500 ft","2,500 ft",05:25,1.5 mph
https://www.komoot.com/smarttour/1809743,Berggasthaus Tierwies – Himmelsleiter loop from Wildhaus Lisighaus,Expert,8.71 mi,"3,825 ft","3,800 ft",07:22,1.2 mph
https://www.komoot.com/smarttour/1020922,Alp Neuwald – Aussicht über dem Cholloch loop from Wildhaus Lisighaus,Intermediate,7.08 mi,"1,375 ft","1,375 ft",03:42,1.9 mph
https://www.komoot.com/smarttour/1798452,360° Ausicht pur – Hundwiler Höhi Restaurant loop from Hundwil,Intermediate,5.81 mi,"1,725 ft","1,725 ft",03:16,1.8 mph
https://www.komoot.com/smarttour/1020797,Schwägalp – Säntis – Alpschaukäserei Schwägalp loop from Wildhaus Lisighaus,Easy,3.95 mi,675 ft,700 ft,01:54,2.1 mph
https://www.komoot.com/smarttour/1809245,Alp Oberer Chenner – Aussicht über dem Cholloch loop from Wildhaus Lisighaus,Expert,9.67 mi,"2,350 ft","2,350 ft",05:27,1.8 mph
https://www.komoot.com/smarttour/12263953,Hundwiler Höhi Restaurant – 360° Ausicht pur loop from Hundwil,Intermediate,5.93 mi,"1,725 ft","1,725 ft",03:19,1.8 mph
https://www.komoot.com/smarttour/1803567,Schöner Weg am Fels entlang – Hundwiler Höhi Restaurant loop from Zürchersmühle,Intermediate,5.77 mi,"1,525 ft","1,525 ft",03:07,1.9 mph
https://www.komoot.com/smarttour/5500726,Hochalp Ost 1525 m ü. M. – Hochalp 1521 m ü. M. loop from Hemberg,Intermediate,4.60 mi,"1,125 ft","1,125 ft",02:36,1.8 mph
https://www.komoot.com/smarttour/8056640,Hundwiler Höhi Restaurant – schöner Weg am Fels entlang loop from Zürchersmühle,Intermediate,6.28 mi,"1,550 ft","1,550 ft",03:20,1.9 mph
https://www.komoot.com/smarttour/4184390,Grillplatz Chräzerenpass – Alphütten Spicher 1509 m loop from Wildhaus Lisighaus,Intermediate,5.41 mi,"1,000 ft","1,000 ft",02:39,2.0 mph
https://www.komoot.com/smarttour/12260469,Schöner Blick – Schwägalp – Säntis loop from Wildhaus,Expert,4.43 mi,625 ft,625 ft,02:12,2.0 mph
https://www.komoot.com/smarttour/8059263,Schwägalp – Säntis – schöner Blick loop from Neu Sankt Johann,Intermediate,7.15 mi,"1,225 ft","1,225 ft",03:27,2.1 mph
https://www.komoot.com/smarttour/12260262,Hochalp 1521 m ü. M. loop from Oberdorf,Intermediate,4.28 mi,"1,000 ft","1,000 ft",02:14,1.9 mph
https://www.komoot.com/smarttour/1809181,Hochalp Ost 1525 m ü. M. – Alp Oberer Chenner loop from Urnäsch,Expert,12.0 mi,"2,800 ft","2,800 ft",06:35,1.8 mph
https://www.komoot.com/smarttour/1803545,Schöner Aussichtspunkt – Bergrestaurant Hochhamm loop from Schönengrund,Intermediate,5.53 mi,"1,200 ft","1,200 ft",02:49,2.0 mph
https://www.komoot.com/smarttour/12260302,Alpschaukäserei Schwägalp – Schwägalp – Säntis loop from Wildhaus Lisighaus,Expert,2.42 mi,375 ft,375 ft,01:17,1.9 mph
https://www.komoot.com/smarttour/1821864,Grat Hoch Petersalp – Kronberg Gipfel loop from Urnäsch,Expert,12.7 mi,"3,250 ft","3,250 ft",07:18,1.7 mph
https://www.komoot.com/smarttour/1803610,Vordere Risi – Sitz loop from Schwellbrunn,Intermediate,4.83 mi,"1,075 ft","1,125 ft",02:30,1.9 mph
https://www.komoot.com/smarttour/4186148,Sitz – Vordere Risi loop from Wald,Intermediate,5.15 mi,"1,175 ft","1,175 ft",02:41,1.9 mph
https://www.komoot.com/smarttour/1815368,Staubern – Panorama Ausblick loop from Frümsen,Expert,9.90 mi,"3,700 ft","3,725 ft",07:13,1.4 mph
https://www.komoot.com/smarttour/637357,Staubern – Saxerlücke loop from Frümsen,Intermediate,5.02 mi,"1,300 ft","1,325 ft",03:17,1.5 mph
https://www.komoot.com/smarttour/1803335,Seveler Schlucht – Kühles Fussbad in der Schlucht loop from Sevelen,Easy,2.81 mi,600 ft,625 ft,01:27,1.9 mph
https://www.komoot.com/smarttour/8057264,Kühles Fussbad in der Schlucht – Ansaspitz loop from Sevelen,Intermediate,4.91 mi,950 ft,925 ft,02:25,2.0 mph
https://www.komoot.com/smarttour/1817508,Saxerlücke – Fählensee loop from Sax,Expert,9.38 mi,"4,075 ft","4,075 ft",06:54,1.4 mph
https://www.komoot.com/smarttour/1020884,Stauberenbahn; Frümsen – Staubern top loop from Frümsen,Intermediate,5.30 mi,"2,500 ft","2,500 ft",04:13,1.3 mph
https://www.komoot.com/smarttour/1811652,Staubern – Hoher Kasten loop from Frümsen,Expert,6.24 mi,"1,800 ft","1,800 ft",04:21,1.4 mph
https://www.komoot.com/smarttour/1811852,Tunnel – Hoher Kasten loop from Sennwald,Expert,8.42 mi,"3,825 ft","3,825 ft",06:16,1.3 mph
https://www.komoot.com/smarttour/188568,Buchserberg – Bei den Seen Weggabelung loop from Buchs,Intermediate,4.85 mi,"2,100 ft","2,100 ft",03:49,1.3 mph
https://www.komoot.com/smarttour/12259516,Kühles Fussbad in der Schlucht – Seveler Schlucht loop from Rans,Intermediate,5.18 mi,850 ft,850 ft,02:32,2.0 mph
https://www.komoot.com/smarttour/8061941,Alvier – Fantastischer Blick auf Alvier loop from Trübbach,Expert,8.00 mi,"3,325 ft","3,325 ft",06:27,1.2 mph
https://www.komoot.com/smarttour/1817572,Saxerlücke – Staubern loop from Frümsen,Expert,10.7 mi,"3,000 ft","3,050 ft",07:22,1.5 mph
https://www.komoot.com/smarttour/5503845,Gasthaus Voralp und Voralpsee – Aussicht Voralpsee loop from Wildhaus,Easy,3.13 mi,450 ft,450 ft,01:29,2.1 mph
https://www.komoot.com/smarttour/8060797,Stauberenbahn; Frümsen – Staubern loop from Frümsen,Expert,8.12 mi,"4,100 ft","4,100 ft",06:54,1.2 mph
https://www.komoot.com/smarttour/637388,Höchst – Höchst 2024 m ü. M. loop from Tscherlach,Expert,6.67 mi,"2,700 ft","2,725 ft",04:58,1.3 mph
https://www.komoot.com/smarttour/8062018,Gasthaus Voralp und Voralpsee – Höchst 2024 m ü. M. loop from Tscherlach,Expert,6.41 mi,"2,775 ft","2,775 ft",05:05,1.3 mph
https://www.komoot.com/smarttour/856975,Margelchopf – Blick zum Alvier loop from Buchs,Expert,6.58 mi,"2,500 ft","2,500 ft",04:46,1.4 mph
https://www.komoot.com/smarttour/1020819,Treppe Leiter – Fantastischer Blick auf Alvier loop from Heiligkreuz,Expert,3.26 mi,"1,900 ft","1,900 ft",03:11,1.0 mph
https://www.komoot.com/smarttour/12260926,Grabser Voralpsee – Aussicht Voralpsee loop from Wildhaus,Easy,3.05 mi,525 ft,525 ft,01:29,2.1 mph
https://www.komoot.com/smarttour/1804469,Weg zur Saxerlücke – Saxerlücke loop from Sax,Intermediate,4.34 mi,"2,600 ft","2,600 ft",03:28,1.3 mph
https://www.komoot.com/smarttour/726501,Ein Wunderschöner Moorsee – Hudelmoos loop from Hagenwil,Easy,1.41 mi,50 ft,50 ft,00:36,2.4 mph
https://www.komoot.com/smarttour/7210709,Hudelmoos – Ein Wunderschöner Moorsee loop from Hagenwil,Easy,4.56 mi,225 ft,225 ft,01:56,2.3 mph
https://www.komoot.com/smarttour/11073420,Ein Wunderschöner Moorsee – Bürgerhütte loop from Hagenwil,Easy,1.40 mi,50 ft,50 ft,00:35,2.4 mph
https://www.komoot.com/smarttour/2571056,Ein Wunderschöner Moorsee – Wanderparkplatz Hudelmoos loop from Amriswil,Intermediate,5.75 mi,350 ft,350 ft,02:28,2.3 mph
https://www.komoot.com/smarttour/1805568,Huserfelsen – Alte Thurbrücke Bischofszell loop from Bischofszell,Intermediate,5.38 mi,425 ft,425 ft,02:21,2.3 mph
https://www.komoot.com/smarttour/1800269,Aussichtsplattform – Wanderparkplatz / Grillstelle loop from Zihlschlacht,Expert,3.23 mi,325 ft,325 ft,01:30,2.2 mph
https://www.komoot.com/smarttour/12274235,Alte Thurbrücke Bischofszell – Stauwehr und Auen Thurfeld loop from Bischofszell,Intermediate,7.12 mi,500 ft,500 ft,03:06,2.3 mph
https://www.komoot.com/smarttour/1805615,Oetlishausen – Stauwehr und Auen Thurfeld loop from Kradolf,Easy,4.25 mi,400 ft,400 ft,01:55,2.2 mph
https://www.komoot.com/smarttour/12272489,Hauptwiler Weier und Schloss – Hauptwil loop from Bischofszell,Intermediate,8.41 mi,825 ft,825 ft,03:46,2.2 mph
https://www.komoot.com/smarttour/1821377,Ein Wunderschöner Moorsee – Hudelmoos loop from Bischofszell Nord,Expert,10.0 mi,725 ft,725 ft,04:23,2.3 mph
https://www.komoot.com/smarttour/188579,Blick auf dem Sihlsee – Aussicht über den Zürichsee loop from Willerzell,Intermediate,8.81 mi,"1,550 ft","1,550 ft",04:19,2.0 mph
https://www.komoot.com/smarttour/113552,Aussicht über den Zürichsee – Blick auf dem Sihlsee loop from Egg,Intermediate,7.96 mi,"1,425 ft","1,425 ft",03:54,2.0 mph
https://www.komoot.com/smarttour/123338,Aussicht über den Zürichsee – Aussichtspunkt Stöcklichrüz loop from Egg,Intermediate,6.20 mi,"1,300 ft","1,300 ft",03:07,2.0 mph
https://www.komoot.com/smarttour/79535,Alpwirtschaft Wildegg – Wildegg loop from Euthal,Expert,8.95 mi,"2,675 ft","2,675 ft",05:10,1.7 mph
https://www.komoot.com/smarttour/12262358,Rathaus Einsiedeln – Kloster Einsiedeln loop from Einsiedeln,Intermediate,5.72 mi,275 ft,275 ft,02:26,2.4 mph
https://www.komoot.com/smarttour/1839458,Moorlandschaft – Bibersteg loop from Schwyzerbrugg,Intermediate,7.96 mi,500 ft,500 ft,03:26,2.3 mph
https://www.komoot.com/smarttour/12265315,Einsiedeln Badanstalt – Kloster Einsiedeln loop from Einsiedeln,Intermediate,5.86 mi,200 ft,200 ft,02:27,2.4 mph
https://www.komoot.com/smarttour/1824924,Blick auf dem Sihlsee – Bergbeizli Gueteregg loop from Willerzell,Intermediate,6.33 mi,"1,225 ft","1,200 ft",03:11,2.0 mph
https://www.komoot.com/smarttour/528755,Sihlsee – St. Benedikt-Denkmal loop from Einsiedeln,Expert,12.8 mi,775 ft,775 ft,05:30,2.3 mph
https://www.komoot.com/smarttour/1824909,Blick auf dem Sihlsee – Aussichtspunkt Stöcklichrüz loop from Willerzell,Intermediate,6.42 mi,"1,375 ft","1,375 ft",03:18,1.9 mph
https://www.komoot.com/smarttour/12242959,Blick auf dem Sihlsee – Panoramasicht loop from Willerzell,Intermediate,6.13 mi,"1,175 ft","1,200 ft",03:04,2.0 mph
https://www.komoot.com/smarttour/12248070,Gross Aubrig – Alpwirtschaft Wildegg loop from Euthal,Expert,10.5 mi,"3,550 ft","3,550 ft",06:35,1.6 mph
https://www.komoot.com/smarttour/1834556,😀 – Vorpatz Kloster Einsiedeln loop from Einsiedeln,Intermediate,5.78 mi,975 ft,975 ft,02:47,2.1 mph
https://www.komoot.com/smarttour/12263700,Vorpatz Kloster Einsiedeln – 😀 loop from Einsiedeln,Intermediate,5.93 mi,950 ft,950 ft,02:50,2.1 mph
https://www.komoot.com/smarttour/427979,Sihlsee – Rathaus Einsiedeln loop from Einsiedeln,Intermediate,4.36 mi,650 ft,650 ft,02:03,2.1 mph
https://www.komoot.com/smarttour/1827807,St. Benedikt-Denkmal – Vogelherd loop from Einsiedeln,Intermediate,6.23 mi,375 ft,375 ft,02:41,2.3 mph
https://www.komoot.com/smarttour/4175736,Lägernsattel – Lägern - Hochwacht loop from Wettingen,Expert,10.8 mi,"2,225 ft","2,225 ft",05:45,1.9 mph
https://www.komoot.com/smarttour/5487389,Turm Hasenberg – Höhenweg Heitersberg loop from Bergdietikon,Intermediate,6.36 mi,875 ft,875 ft,02:58,2.1 mph
https://www.komoot.com/smarttour/4178411,Lägerngrat – Lägernsattel loop from Baden,Expert,6.77 mi,"1,675 ft","1,675 ft",03:59,1.7 mph
https://www.komoot.com/smarttour/4176944,Lägernsattel – Lägerngrat loop from Wettingen,Expert,5.99 mi,"1,225 ft","1,250 ft",03:18,1.8 mph
https://www.komoot.com/smarttour/1823731,Picknickplatz – Egelsee loop from Bergdietikon,Easy,3.00 mi,375 ft,375 ft,01:23,2.2 mph
https://www.komoot.com/smarttour/12242088,Die Holzbrücke von Baden – Blick auf Baden loop from Baden,Intermediate,7.02 mi,"1,375 ft","1,350 ft",03:29,2.0 mph
https://www.komoot.com/smarttour/5491393,Gebenstorfer Horn – Ruine Stein loop from Baden,Intermediate,9.30 mi,"1,100 ft","1,100 ft",04:15,2.2 mph
https://www.komoot.com/smarttour/732157,Höhenweg Heitersberg – Turm Hasenberg loop from Rütimatt,Intermediate,4.98 mi,575 ft,575 ft,02:16,2.2 mph
https://www.komoot.com/smarttour/5491360,Lägernsattel – Lägerngrat loop from Unterehrendingen,Expert,10.5 mi,"1,775 ft","1,775 ft",05:32,1.9 mph
https://www.komoot.com/smarttour/8044601,Wasserturm Baldegg – Ruine Stein loop from Baden,Intermediate,6.67 mi,775 ft,775 ft,03:04,2.2 mph
https://www.komoot.com/smarttour/8045272,Zusammenfluss Reuss & Aare – Wasserschloss loop from Vogelsang,Easy,4.76 mi,125 ft,125 ft,01:59,2.4 mph
https://www.komoot.com/smarttour/1837702,Wasserschloss – Zusammenfluss Reuss & Aare loop from Vogelsang,Intermediate,6.78 mi,675 ft,675 ft,03:04,2.2 mph
https://www.komoot.com/smarttour/8046495,Altstad Baden – Die Holzbrücke von Baden loop from Baden,Easy,3.39 mi,175 ft,175 ft,01:27,2.3 mph
https://www.komoot.com/smarttour/12248265,Lägerngrat Wanderung – Lägerngrat loop from Otelfingen,Intermediate,9.37 mi,"1,500 ft","1,500 ft",04:41,2.0 mph
https://www.komoot.com/smarttour/290848,Ruine Stein – Martinsberg Känzeli loop from Rieden,Easy,2.52 mi,400 ft,400 ft,01:12,2.1 mph
https://www.komoot.com/smarttour/1833554,Egelsee – Picknickplatz loop from Shopping-Center,Intermediate,6.09 mi,975 ft,975 ft,02:55,2.1 mph
https://www.komoot.com/smarttour/4177865,Die Holzbrücke von Baden – Altstad Baden loop from Baden,Intermediate,4.41 mi,275 ft,275 ft,01:54,2.3 mph
https://www.komoot.com/smarttour/1827733,Ruine Stein – Martinsberg Känzeli loop from Baden,Easy,3.35 mi,400 ft,400 ft,01:32,2.2 mph
https://www.komoot.com/smarttour/8232415,Rheinbrücke bei Diessenhofen – Altstadt Diessenhofen loop from Diessenhofen,Intermediate,7.27 mi,775 ft,775 ft,03:19,2.2 mph
https://www.komoot.com/smarttour/1134874,Diessenhofen – Rheinbrücke bei Diessenhofen loop from Diessenhofen,Intermediate,9.80 mi,675 ft,675 ft,04:15,2.3 mph
https://www.komoot.com/smarttour/733425,Rheinweg bei Diessenhofen – St. Katharinental loop from Diessenhofen,Intermediate,10.0 mi,275 ft,275 ft,04:10,2.4 mph
https://www.komoot.com/smarttour/8236800,Diessenhofen – Aussichtsturm Bürgli-Schloss loop from Diessenhofen,Intermediate,10.3 mi,900 ft,900 ft,04:34,2.3 mph
https://www.komoot.com/smarttour/15411990,Rheinblick – Rheinweg loop from Hemishofen,Intermediate,8.84 mi,375 ft,375 ft,03:44,2.4 mph
https://www.komoot.com/smarttour/570393,Aussichtsturm Bürgli-Schloss – Rheinbrücke bei Diessenhofen loop from Diessenhofen,Intermediate,10.6 mi,825 ft,825 ft,04:38,2.3 mph
https://www.komoot.com/smarttour/733168,Rheinabwärts nach Diessenhofen – Rheinblick loop from Willisdorf,Easy,3.50 mi,275 ft,275 ft,01:33,2.3 mph
https://www.komoot.com/smarttour/4306871,Rheinabwärts nach Diessenhofen – Rheinblick loop from Hemishofen,Easy,3.35 mi,250 ft,275 ft,01:28,2.3 mph
https://www.komoot.com/smarttour/8237256,Rheinblick – Rheinabwärts nach Diessenhofen loop from Schlattingen,Intermediate,6.03 mi,350 ft,350 ft,02:35,2.3 mph
https://www.komoot.com/smarttour/1828383,Rheinabwärts nach Diessenhofen – Rheinbrücke bei Diessenhofen loop from Diessenhofen,Easy,4.55 mi,75 ft,75 ft,01:52,2.4 mph
https://www.komoot.com/smarttour/5573971,Grenze CH - D – Rheinbrücke bei Diessenhofen loop from Diessenhofen,Intermediate,6.69 mi,325 ft,325 ft,02:51,2.3 mph
https://www.komoot.com/smarttour/1134804,Aussichtsturm Wildensbuch – Alemannenhöhle loop from Schlatt,Intermediate,5.47 mi,475 ft,475 ft,02:25,2.3 mph
https://www.komoot.com/smarttour/12487475,Rastplatz Mörderbuck – Rheinweg bei Diessenhofen loop from Im Stemmer,Easy,3.39 mi,100 ft,100 ft,01:24,2.4 mph
https://www.komoot.com/smarttour/12493730,Brücke Diessenhofen – Rheinweg bei Diessenhofen loop from Im Stemmer,Easy,3.13 mi,125 ft,125 ft,01:19,2.4 mph
https://www.komoot.com/smarttour/8237115,Rheinblick – Rheinabwärts nach Diessenhofen loop from Willisdorf,Intermediate,4.71 mi,200 ft,200 ft,01:59,2.4 mph
https://www.komoot.com/smarttour/458188,Kloster Paradies – Petri Wiese loop from Schlatt,Intermediate,4.70 mi,350 ft,350 ft,02:04,2.3 mph
https://www.komoot.com/smarttour/8238235,St. Katharinental – Cafe St. Katharinental loop from Diessenhofen,Easy,2.56 mi,125 ft,125 ft,01:05,2.4 mph
https://www.komoot.com/smarttour/12504184,MG Bunker – Rheinabwärts nach Diessenhofen loop from Willisdorf,Easy,2.49 mi,75 ft,75 ft,01:02,2.4 mph
https://www.komoot.com/smarttour/4308421,St. Katharinental – Rheinweg bei Diessenhofen loop from Diessenhofen,Intermediate,8.66 mi,275 ft,275 ft,03:37,2.4 mph
https://www.komoot.com/smarttour/12500453,Eine von vielen Badestellen – Petri Wiese loop from Im Stemmer,Easy,2.23 mi,75 ft,75 ft,00:56,2.4 mph
https://www.komoot.com/smarttour/2259211,Fernsehturm St. Chrischona – Kirche St. Chrischona loop from Riehen,Intermediate,10.1 mi,"1,150 ft","1,150 ft",04:37,2.2 mph
https://www.komoot.com/smarttour/2251687,"Lange Erlen – Wiesenbrücke ""Am Sohleck"" loop from Riehen",Intermediate,5.83 mi,125 ft,125 ft,02:24,2.4 mph
https://www.komoot.com/smarttour/11006065,Aussicht von St. Chrischona – Fernsehturm St. Chrischona loop from Riehen,Intermediate,6.80 mi,750 ft,750 ft,03:05,2.2 mph
https://www.komoot.com/smarttour/11009238,Fernsehturm St. Chrischona – Aussicht von St. Chrischona loop from Riehen,Intermediate,9.12 mi,"1,475 ft","1,450 ft",04:21,2.1 mph
https://www.komoot.com/smarttour/15367749,"Wiesestrand – Wiesenbrücke ""Am Sohleck"" loop from Riehen",Easy,3.34 mi,50 ft,50 ft,01:22,2.4 mph
https://www.komoot.com/smarttour/2244559,Wenkenhof Reithalle – Blick auf den Belchen loop from Riehen,Easy,4.10 mi,625 ft,625 ft,01:56,2.1 mph
https://www.komoot.com/smarttour/2251443,Grillplatz – Hornfelsen mit Hornfelsenhütte loop from Niederholz,Intermediate,7.03 mi,975 ft,975 ft,03:18,2.1 mph
https://www.komoot.com/smarttour/480389,Grillplatz – Hornfelsen mit Hornfelsenhütte loop from Bettingen,Easy,3.12 mi,475 ft,500 ft,01:29,2.1 mph
https://www.komoot.com/smarttour/2260711,Aussicht von St. Chrischona – Fernsehturm St. Chrischona loop from Niederholz,Expert,11.8 mi,"1,325 ft","1,325 ft",05:22,2.2 mph
https://www.komoot.com/smarttour/15366640,"Wiesenbrücke ""Am Sohleck"" – Lange Erlen loop from Riehen",Intermediate,5.55 mi,125 ft,125 ft,02:17,2.4 mph
https://www.komoot.com/smarttour/7154500,Hornfelsen mit Hornfelsenhütte – Fernsehturm St. Chrischona loop from Niederholz,Intermediate,9.53 mi,"1,400 ft","1,400 ft",04:29,2.1 mph
https://www.komoot.com/smarttour/7156045,Hornfelsen mit Hornfelsenhütte – Grillplatz loop from Niederholz,Easy,3.62 mi,475 ft,475 ft,01:41,2.1 mph
https://www.komoot.com/smarttour/15364543,Grillplatz loop from Riehen,Easy,4.05 mi,550 ft,550 ft,01:53,2.2 mph
https://www.komoot.com/smarttour/11008086,Kirche St. Chrischona loop from Lörrach-Stetten,Easy,3.58 mi,675 ft,675 ft,01:47,2.0 mph
https://www.komoot.com/smarttour/2256123,Kirche St. Chrischona – Aussicht von St. Chrischona loop from Riehen,Intermediate,7.06 mi,900 ft,900 ft,03:17,2.2 mph
https://www.komoot.com/smarttour/7153204,Kirche St. Chrischona loop from Riehen,Easy,3.77 mi,725 ft,725 ft,01:53,2.0 mph
https://www.komoot.com/smarttour/7152132,"Wiesenbrücke ""Am Sohleck"" – Naturbad Riehen loop from Untertüllingen",Easy,2.47 mi,25 ft,25 ft,01:00,2.5 mph
https://www.komoot.com/smarttour/7156010,Kirche St. Chrischona – Blick auf den Belchen loop from Riehen,Intermediate,4.93 mi,750 ft,750 ft,02:20,2.1 mph
https://www.komoot.com/smarttour/11010389,Schartenflue – Gempenturm loop from Niederholz,Expert,17.0 mi,"1,900 ft","1,900 ft",07:45,2.2 mph
https://www.komoot.com/smarttour/2251454,Kirche St. Chrischona – Aussicht von St. Chrischona loop from Lörrach-Stetten,Intermediate,5.59 mi,775 ft,775 ft,02:37,2.1 mph
https://www.komoot.com/smarttour/12192875,Schöner Waldweg – Fontaine loop from Froideville,Intermediate,8.59 mi,600 ft,600 ft,03:44,2.3 mph
https://www.komoot.com/smarttour/5472645,Höhle – Entlang der Talent loop from Sur Roche,Intermediate,9.32 mi,525 ft,525 ft,04:00,2.3 mph
https://www.komoot.com/smarttour/4164174,Höhle – Entlang der Talent loop from Grésaley,Intermediate,10.9 mi,550 ft,550 ft,04:39,2.3 mph
https://www.komoot.com/smarttour/4163774,Der Talent entlang – Kloster Montheron loop from Froideville,Easy,4.50 mi,300 ft,300 ft,01:57,2.3 mph
https://www.komoot.com/smarttour/12206320,Höhle loop from Grésaley,Intermediate,9.49 mi,500 ft,500 ft,04:03,2.3 mph
https://www.komoot.com/smarttour/1518277,Entlang der Talent loop from Cugy,Easy,3.80 mi,200 ft,175 ft,01:37,2.3 mph
https://www.komoot.com/smarttour/12206013,Höhle loop from Sur Roche,Intermediate,6.45 mi,325 ft,325 ft,02:45,2.3 mph
https://www.komoot.com/smarttour/1518965,Entlang der Talent – Höhle loop from Bretigny,Intermediate,8.59 mi,700 ft,700 ft,03:47,2.3 mph
