source,title,distance,elevation_up,elevation_down,duration,difficulty,fitness,link,dups
komoot,Blick auf Seegräben – Pfäffiker Seeweg loop from Pfäffikon,10.82,53.34,53.34,02:47:00,medium,difficult,https://www.komoot.com/smarttour/44250,"[('Blick auf Seegräben – Pfäffiker Seeweg loop from Pfäffikon', 100.0, 2811)]"
komoot,Schauenberg – Hutziker Tobel loop from Turbenthal,6.52,327.66,327.66,03:14:00,medium,difficult,https://www.komoot.com/smarttour/8051762,"[('Schauenberg – Hutziker Tobel loop from Turbenthal', 100.0, 2812)]"
komoot,Hagheerenloch – Hörnli loop from Bauma,13.97,525.78,525.78,05:23:00,difficult,difficult,https://www.komoot.com/smarttour/1826438,"[('Hagheerenloch – Hörnli loop from Bauma', 100.0, 2813)]"
komoot,Aussicht – View on Kyburg loop from Kyburg,7.53,83.82,83.82,02:01:00,medium,difficult,https://www.komoot.com/smarttour/1839114,"[('Aussicht – View on Kyburg loop from Kyburg', 100.0, 2814), ('View on Kyburg – Aussicht loop from Ottikon', 95.0, 2816)]"
komoot,Schauenberg – Schöner Weitblick loop from Turbenthal,11.69,381.0,381.0,03:51:00,medium,difficult,https://www.komoot.com/smarttour/1815802,"[('Schauenberg – Schöner Weitblick loop from Turbenthal', 100.0, 2815), ('Schauenberg – Schöner Weitblick loop from Turbenthal', 100.0, 3219), ('Schöner Weitblick – Schauenberg loop from Turbenthal', 95.0, 2822)]"
komoot,View on Kyburg – Aussicht loop from Ottikon,10.7,144.78,144.78,02:54:00,medium,difficult,https://www.komoot.com/smarttour/8069146,"[('View on Kyburg – Aussicht loop from Ottikon', 100.0, 2816), ('Aussicht – View on Kyburg loop from Kyburg', 95.0, 2814), ('Kyburg – View on Kyburg loop from Ottikon', 95.0, 2820)]"
komoot,Gratwanderung – Hagheerenloch loop from Sternenberg,9.92,411.48,419.1,03:10:00,medium,difficult,https://www.komoot.com/smarttour/1816733,"[('Gratwanderung – Hagheerenloch loop from Sternenberg', 100.0, 2817)]"
komoot,Tätsch-Wasserfall – See von Spinnerei loop from Illnau,12.81,175.26,175.26,03:28:00,medium,difficult,https://www.komoot.com/smarttour/137146,"[('Tätsch-Wasserfall – See von Spinnerei loop from Illnau', 100.0, 2818)]"
komoot,Kleine Oase – Gratwanderung loop from Steg,8.05,335.28,335.28,02:38:00,medium,difficult,https://www.komoot.com/smarttour/8050885,"[('Kleine Oase – Gratwanderung loop from Steg', 100.0, 2819)]"
komoot,Kyburg – View on Kyburg loop from Ottikon,7.75,76.2,76.2,01:37:00,easy,difficult,https://www.komoot.com/smarttour/5510114,"[('Kyburg – View on Kyburg loop from Ottikon', 100.0, 2820), ('View on Kyburg – Aussicht loop from Ottikon', 95.0, 2816)]"
komoot,Rosinli – Unterer Wasserfall loop from Oberhittnau,6.05,320.04,320.04,03:19:00,medium,difficult,https://www.komoot.com/smarttour/12255208,"[('Rosinli – Unterer Wasserfall loop from Oberhittnau', 100.0, 2821)]"
komoot,Schöner Weitblick – Schauenberg loop from Turbenthal,12.11,396.24,396.24,03:41:00,medium,difficult,https://www.komoot.com/smarttour/12259272,"[('Schöner Weitblick – Schauenberg loop from Turbenthal', 100.0, 2822), ('Schauenberg – Schöner Weitblick loop from Turbenthal', 95.0, 2815), ('Schauenberg – Schöner Weitblick loop from Turbenthal', 95.0, 3219)]"
komoot,Schwimmbrücke über Töss – Zeller Giessen loop from Turbenthal,8.13,205.74,205.74,02:23:00,medium,difficult,https://www.komoot.com/smarttour/1807187,"[('Schwimmbrücke über Töss – Zeller Giessen loop from Turbenthal', 100.0, 2823)]"
komoot,Hörnli – Gratwanderung loop from Sternenberg,6.0,259.08,259.08,01:56:00,medium,difficult,https://www.komoot.com/smarttour/1808891,"[('Hörnli – Gratwanderung loop from Sternenberg', 100.0, 2824)]"
komoot,Kleine Oase – Höchstock loop from Sternenberg,9.59,403.86,403.86,04:20:00,medium,difficult,https://www.komoot.com/smarttour/1824393,"[('Kleine Oase – Höchstock loop from Sternenberg', 100.0, 2825)]"
komoot,Kyburgerbrücke – Holzbrücke über die Töss loop from Kyburg,9.6,83.82,91.44,02:32:00,medium,difficult,https://www.komoot.com/smarttour/5514918,"[('Kyburgerbrücke – Holzbrücke über die Töss loop from Kyburg', 100.0, 2826)]"
komoot,Luppmenweiher – Rosinli loop from Oberhittnau,11.46,259.08,259.08,02:34:00,medium,difficult,https://www.komoot.com/smarttour/1814133,"[('Luppmenweiher – Rosinli loop from Oberhittnau', 100.0, 2827)]"
komoot,Hallwyler Schloss – Durch den Wald am See loop from Mosen,22.22,53.34,53.34,05:38:00,difficult,difficult,https://www.komoot.com/smarttour/5487247,"[('Hallwyler Schloss – Durch den Wald am See loop from Mosen', 100.0, 2828)]"
komoot,Badi Gelfingen – Naturschutzgebiet loop from Baldegg,7.23,60.96,60.96,03:41:00,medium,difficult,https://www.komoot.com/smarttour/1070382,"[('Badi Gelfingen – Naturschutzgebiet loop from Baldegg', 100.0, 2829)]"
komoot,Naturschutzgebiet – Baldeggersee loop from Hitzkirch,7.35,106.68,106.68,03:52:00,medium,difficult,https://www.komoot.com/smarttour/1070416,"[('Naturschutzgebiet – Baldeggersee loop from Hitzkirch', 100.0, 2830)]"
komoot,Badi Gelfingen – Naturschutzgebiet loop from Hochdorf,16.66,45.72,45.72,04:14:00,medium,difficult,https://www.komoot.com/smarttour/12236823,"[('Badi Gelfingen – Naturschutzgebiet loop from Hochdorf', 100.0, 2831)]"
komoot,Badi Gelfingen – Blick zum Schloss Heidegg loop from Hochdorf,11.51,152.4,152.4,04:08:00,medium,difficult,https://www.komoot.com/smarttour/727182,"[('Badi Gelfingen – Blick zum Schloss Heidegg loop from Hochdorf', 100.0, 2832), ('Blick zum Schloss Heidegg – Badi Gelfingen loop from Gelfingen', 95.0, 2835)]"
komoot,Panorama – Nussbaum Beizli loop from Sulz,6.17,76.2,76.2,01:25:00,easy,difficult,https://www.komoot.com/smarttour/8038479,"[('Panorama – Nussbaum Beizli loop from Sulz', 100.0, 2833)]"
komoot,Hotel Restaurant Seerose – Pfahlbauten Hallwilersee loop from Mosen,20.48,15.24,15.24,05:08:00,difficult,difficult,https://www.komoot.com/smarttour/12252907,"[('Hotel Restaurant Seerose – Pfahlbauten Hallwilersee loop from Mosen', 100.0, 2834)]"
komoot,Blick zum Schloss Heidegg – Badi Gelfingen loop from Gelfingen,11.11,167.64,167.64,03:03:00,medium,difficult,https://www.komoot.com/smarttour/1810378,"[('Blick zum Schloss Heidegg – Badi Gelfingen loop from Gelfingen', 100.0, 2835), ('Badi Gelfingen – Blick zum Schloss Heidegg loop from Hochdorf', 95.0, 2832)]"
komoot,Wald-Xylophon – Hotel Restaurant Seerose loop from Mosen,9.53,60.96,60.96,03:03:00,medium,difficult,https://www.komoot.com/smarttour/4175425,"[('Wald-Xylophon – Hotel Restaurant Seerose loop from Mosen', 100.0, 2836)]"
komoot,Hotel Restaurant Seerose – Durch den Wald am See loop from Mosen,6.03,38.1,38.1,02:57:00,medium,difficult,https://www.komoot.com/smarttour/12243443,"[('Hotel Restaurant Seerose – Durch den Wald am See loop from Mosen', 100.0, 2837)]"
komoot,Durch den Wald am See loop from Mosen,9.19,30.48,30.48,02:21:00,medium,difficult,https://www.komoot.com/smarttour/8036404,"[('Durch den Wald am See loop from Mosen', 100.0, 2838)]"
komoot,"Rathaussteg – Spreuerbrücke, Luzern loop from Emmenbrücke",8.95,38.1,38.1,02:18:00,medium,difficult,https://www.komoot.com/smarttour/1808892,"[('Rathaussteg – Spreuerbrücke, Luzern loop from Emmenbrücke', 100.0, 2839)]"
komoot,Blick aufs Sulzerchrüz – Aussicht vom Sulzerchrüz loop from Sulz,6.29,83.82,76.2,01:42:00,easy,difficult,https://www.komoot.com/smarttour/12236654,"[('Blick aufs Sulzerchrüz – Aussicht vom Sulzerchrüz loop from Sulz', 100.0, 2840)]"
komoot,Panorama – Aussicht über das Freiamt loop from Müswangen,7.54,38.1,38.1,01:56:00,easy,difficult,https://www.komoot.com/smarttour/1812485,"[('Panorama – Aussicht über das Freiamt loop from Müswangen', 100.0, 2841)]"
komoot,Aussicht vom Sulzerchrüz – Aussicht über das Freiamt loop from Sulz,5.93,76.2,68.58,01:56:00,easy,difficult,https://www.komoot.com/smarttour/12241363,"[('Aussicht vom Sulzerchrüz – Aussicht über das Freiamt loop from Sulz', 100.0, 2842)]"
komoot,Aussicht vom Sulzerchrüz – Panorama loop from Sulz,11.98,251.46,251.46,03:23:00,medium,difficult,https://www.komoot.com/smarttour/8038504,"[('Aussicht vom Sulzerchrüz – Panorama loop from Sulz', 100.0, 2843)]"
komoot,Über den Fluss – Maglio loop from Miglieglia,7.65,320.04,327.66,02:28:00,medium,difficult,https://www.komoot.com/smarttour/4114775,"[('Über den Fluss – Maglio loop from Miglieglia', 100.0, 2844)]"
komoot,Über den Fluss – Maglio loop from Novaggio,10.66,205.74,205.74,01:50:00,easy,difficult,https://www.komoot.com/smarttour/162491,"[('Über den Fluss – Maglio loop from Novaggio', 100.0, 2845)]"
komoot,Novaggio – Maglio loop from Miglieglia,6.61,259.08,266.7,02:17:00,medium,difficult,https://www.komoot.com/smarttour/12068541,"[('Novaggio – Maglio loop from Miglieglia', 100.0, 2846)]"
komoot,Luganer See – Parco San Grato loop from Carona,7.67,342.9,342.9,03:22:00,medium,difficult,https://www.komoot.com/smarttour/80001,"[('Luganer See – Parco San Grato loop from Carona', 100.0, 2847), ('Luganer See – Parco San Grato loop from Carona', 100.0, 2849)]"
komoot,Swing-the-world Schaukel – Luganer See loop from Vico Morcote,11.48,472.44,464.82,03:52:00,medium,difficult,https://www.komoot.com/smarttour/1719780,"[('Swing-the-world Schaukel – Luganer See loop from Vico Morcote', 100.0, 2848)]"
komoot,Luganer See – Parco San Grato loop from Carona,12.99,281.94,289.56,03:00:00,medium,difficult,https://www.komoot.com/smarttour/12066374,"[('Luganer See – Parco San Grato loop from Carona', 100.0, 2847), ('Luganer See – Parco San Grato loop from Carona', 100.0, 2849)]"
komoot,Monte San Salvatore – Aussichtspunkt loop from Lugano-Paradiso (S. Salvatore),11.85,678.18,678.18,04:57:00,medium,difficult,https://www.komoot.com/smarttour/1718381,"[('Monte San Salvatore – Aussichtspunkt loop from Lugano-Paradiso (S. Salvatore)', 100.0, 2850)]"
komoot,Schöner Weg an Klippen entlang – Parco dell'Olivo loop from Cassarate,6.32,670.56,670.56,04:32:00,medium,difficult,https://www.komoot.com/smarttour/5443016,"[(""Schöner Weg an Klippen entlang – Parco dell'Olivo loop from Cassarate"", 100.0, 2851)]"
komoot,Caslano's peak – Schöne Aussicht loop from Caslano,8.38,304.8,297.18,02:44:00,medium,difficult,https://www.komoot.com/smarttour/1132536,"[(""Caslano's peak – Schöne Aussicht loop from Caslano"", 100.0, 2852)]"
komoot,Crus panoramic point – Monte Boglia loop from Brè Villaggio,18.04,1074.42,1074.42,07:08:00,difficult,difficult,https://www.komoot.com/smarttour/239260,"[('Crus panoramic point – Monte Boglia loop from Brè Villaggio', 100.0, 2853)]"
komoot,Aufstieg zum Monte Tamaro – Monte Tamaro loop from Rivera,9.0,617.22,624.84,04:09:00,medium,difficult,https://www.komoot.com/smarttour/79889,"[('Aufstieg zum Monte Tamaro – Monte Tamaro loop from Rivera', 100.0, 2854), ('Santa Maria degli Angeli – Aufstieg zum Monte Tamaro loop from Rivera', 95.0, 2862)]"
komoot,Santa Maria degli Angeli – Monte Tamaro loop from Rivera,8.02,525.78,525.78,03:18:00,medium,difficult,https://www.komoot.com/smarttour/355541,"[('Santa Maria degli Angeli – Monte Tamaro loop from Rivera', 100.0, 2855), ('Santa Maria degli Angeli – Aufstieg zum Monte Tamaro loop from Rivera', 95.0, 2862)]"
komoot,Vista meravigliosa – Monte Boglia loop from Albonago,15.42,1036.32,1036.32,06:26:00,difficult,difficult,https://www.komoot.com/smarttour/528638,"[('Vista meravigliosa – Monte Boglia loop from Albonago', 100.0, 2856)]"
komoot,Parco dell'Olivo – Schöner Weg an Klippen entlang loop from Lugano-Paradiso (S. Salvatore),7.27,708.66,708.66,06:24:00,difficult,difficult,https://www.komoot.com/smarttour/5442941,"[(""Parco dell'Olivo – Schöner Weg an Klippen entlang loop from Lugano-Paradiso (S. Salvatore)"", 100.0, 2857)]"
komoot,Aussichtspunkt – Punto di vista San Salvatore loop from Grancia,6.3,632.46,632.46,04:00:00,medium,difficult,https://www.komoot.com/smarttour/12068261,"[('Aussichtspunkt – Punto di vista San Salvatore loop from Grancia', 100.0, 2858)]"
komoot,Luganer See – Parco San Grato loop from Portone,10.59,586.74,586.74,04:24:00,medium,difficult,https://www.komoot.com/smarttour/12071525,"[('Luganer See – Parco San Grato loop from Portone', 100.0, 2859)]"
komoot,Parco dell'Olivo – Schöner Weg an Klippen entlang loop from Albonago,9.62,213.36,213.36,02:41:00,medium,difficult,https://www.komoot.com/smarttour/12071091,"[(""Parco dell'Olivo – Schöner Weg an Klippen entlang loop from Albonago"", 100.0, 2860)]"
komoot,Punto di vista San Salvatore – Up to San Salvatore loop from Paradiso,8.1,449.58,449.58,02:40:00,medium,difficult,https://www.komoot.com/smarttour/1718810,"[('Punto di vista San Salvatore – Up to San Salvatore loop from Paradiso', 100.0, 2861)]"
komoot,Santa Maria degli Angeli – Aufstieg zum Monte Tamaro loop from Rivera,13.13,373.38,373.38,02:20:00,medium,difficult,https://www.komoot.com/smarttour/725837,"[('Santa Maria degli Angeli – Aufstieg zum Monte Tamaro loop from Rivera', 100.0, 2862), ('Aufstieg zum Monte Tamaro – Monte Tamaro loop from Rivera', 95.0, 2854), ('Santa Maria degli Angeli – Monte Tamaro loop from Rivera', 95.0, 2855)]"
komoot,Aussichtspunkt – Luganer See loop from Pazzallo,13.37,944.88,944.88,07:18:00,difficult,difficult,https://www.komoot.com/smarttour/12072483,"[('Aussichtspunkt – Luganer See loop from Pazzallo', 100.0, 2863)]"
komoot,Tannensee – Tannensee loop from Obere Frutt,10.98,175.26,167.64,03:21:00,medium,difficult,https://www.komoot.com/smarttour/5475206,"[('Tannensee – Tannensee loop from Obere Frutt', 100.0, 2864), ('Tannensee – Bonistock loop from Obere Frutt', 95.0, 2868), ('Tannensee – Engstlensee loop from Obere Frutt', 95.0, 2870), ('Tannensee – Melchsee-Frutt loop from Obere Frutt', 95.0, 2877)]"
komoot,Bänkli mit Aussicht – Wandern im Pilatuswald loop from Alpnachstad,13.19,1082.04,1082.04,06:28:00,difficult,difficult,https://www.komoot.com/smarttour/12218338,"[('Bänkli mit Aussicht – Wandern im Pilatuswald loop from Alpnachstad', 100.0, 2865)]"
komoot,Super schöne Rundumsicht – Sewenseeli loop from Stalden,9.66,541.02,541.02,03:58:00,medium,difficult,https://www.komoot.com/smarttour/1812053,"[('Super schöne Rundumsicht – Sewenseeli loop from Stalden', 100.0, 2866), ('Sewenseeli – Super schöne Rundumsicht loop from Stalden', 95.0, 3048)]"
komoot,Lungernsee – Wasserfall Dundelbach loop from Kaiserstuhl,7.06,121.92,114.3,02:41:00,medium,difficult,https://www.komoot.com/smarttour/1085097,"[('Lungernsee – Wasserfall Dundelbach loop from Kaiserstuhl', 100.0, 2867)]"
komoot,Tannensee – Bonistock loop from Obere Frutt,10.23,274.32,266.7,03:19:00,medium,difficult,https://www.komoot.com/smarttour/12211956,"[('Tannensee – Bonistock loop from Obere Frutt', 100.0, 2868), ('Tannensee – Tannensee loop from Obere Frutt', 95.0, 2864)]"
komoot,Lungernsee – Lungernsee loop from Lungern,18.11,114.3,114.3,02:42:00,medium,difficult,https://www.komoot.com/smarttour/8024194,"[('Lungernsee – Lungernsee loop from Lungern', 100.0, 2869)]"
komoot,Tannensee – Engstlensee loop from Obere Frutt,21.55,624.84,624.84,07:22:00,difficult,difficult,https://www.komoot.com/smarttour/1085119,"[('Tannensee – Engstlensee loop from Obere Frutt', 100.0, 2870), ('Tannensee – Tannensee loop from Obere Frutt', 95.0, 2864)]"
komoot,Aussicht auf Engelberg – Trübsee loop from Engelberg,14.32,800.1,800.1,05:29:00,difficult,difficult,https://www.komoot.com/smarttour/162773,"[('Aussicht auf Engelberg – Trübsee loop from Engelberg', 100.0, 2871)]"
komoot,Blick nach Engelberg – Wasserfall Pfad loop from Engelberg,18.37,609.6,609.6,06:08:00,difficult,difficult,https://www.komoot.com/smarttour/8050831,"[('Blick nach Engelberg – Wasserfall Pfad loop from Engelberg', 100.0, 2872)]"
komoot,Fürenalp – Wasserfall Pfad loop from Engelberg,14.04,769.62,769.62,05:55:00,difficult,difficult,https://www.komoot.com/smarttour/1803701,"[('Fürenalp – Wasserfall Pfad loop from Engelberg', 100.0, 2873)]"
komoot,Hochmoor Glaubenberg – Jänzigrat loop from Stalden,10.37,487.68,495.3,03:56:00,medium,difficult,https://www.komoot.com/smarttour/243991,"[('Hochmoor Glaubenberg – Jänzigrat loop from Stalden', 100.0, 2874), ('Hochmoor Glaubenberg – Hochmoor Glaubenberg loop from Stalden', 95.0, 2878), ('Jänzigrat – Hochmoor Glaubenberg loop from Stalden', 95.0, 2881)]"
komoot,Fürstein – Super schöne Rundumsicht loop from Stalden,12.18,647.7,647.7,04:57:00,medium,difficult,https://www.komoot.com/smarttour/8025716,"[('Fürstein – Super schöne Rundumsicht loop from Stalden', 100.0, 2875), ('Super schöne Rundumsicht – Fürstein loop from Stalden', 95.0, 3045)]"
komoot,Pilatusbahn Kulm – Überdachte Grillstelle loop from Kägiswil,18.51,1325.88,1325.88,07:33:00,difficult,difficult,https://www.komoot.com/smarttour/5479033,"[('Pilatusbahn Kulm – Überdachte Grillstelle loop from Kägiswil', 100.0, 2876)]"
komoot,Tannensee – Melchsee-Frutt loop from Obere Frutt,13.14,381.0,381.0,04:22:00,medium,difficult,https://www.komoot.com/smarttour/148948,"[('Tannensee – Melchsee-Frutt loop from Obere Frutt', 100.0, 2877), ('Tannensee – Tannensee loop from Obere Frutt', 95.0, 2864)]"
komoot,Hochmoor Glaubenberg – Hochmoor Glaubenberg loop from Stalden,15.98,83.82,83.82,01:26:00,easy,difficult,https://www.komoot.com/smarttour/1812146,"[('Hochmoor Glaubenberg – Hochmoor Glaubenberg loop from Stalden', 100.0, 2878), ('Hochmoor Glaubenberg – Jänzigrat loop from Stalden', 95.0, 2874), ('Jänzigrat – Hochmoor Glaubenberg loop from Stalden', 95.0, 2881)]"
komoot,Härzlisee mit Kitzelpfad – Ristis loop from Engelberg,12.31,853.44,853.44,05:01:00,difficult,difficult,https://www.komoot.com/smarttour/4169514,"[('Härzlisee mit Kitzelpfad – Ristis loop from Engelberg', 100.0, 2879)]"
komoot,1.Hängebrücke – Aa-Schlucht loop from Grafenort,15.41,449.58,449.58,04:34:00,medium,difficult,https://www.komoot.com/smarttour/4169502,"[('1.Hängebrücke – Aa-Schlucht loop from Grafenort', 100.0, 2880)]"
komoot,Jänzigrat – Hochmoor Glaubenberg loop from Stalden,14.35,556.26,548.64,04:56:00,medium,difficult,https://www.komoot.com/smarttour/8026802,"[('Jänzigrat – Hochmoor Glaubenberg loop from Stalden', 100.0, 2881), ('Hochmoor Glaubenberg – Jänzigrat loop from Stalden', 95.0, 2874), ('Hochmoor Glaubenberg – Hochmoor Glaubenberg loop from Stalden', 95.0, 2878)]"
komoot,Vogelberg – Aussichtspunkt Passwang loop from Reigoldswil,19.17,929.64,929.64,06:29:00,difficult,difficult,https://www.komoot.com/smarttour/8043660,"[('Vogelberg – Aussichtspunkt Passwang loop from Reigoldswil', 100.0, 2882)]"
